商户id,商户类型,2014年增长率,2013年增长率,2012年增长率
85CEB808A3340B996CE67849643D608F,餐饮类,0.046749926,0.51092597,.
93177994EB61E5D6756D8D64DC6F65EA,餐饮类,0.078245193,0.812458241,.
ABAFF78099395C52B85354DD9141C54D,餐饮类,0.122620344,0.67433056,.
DE65010CB2FF2A3117D5654C055F8643,餐饮类,0.440362436,0.802847489,.
D56642FB7E4CE3A26435F07C8E245936,餐饮类,-0.017484656,0.727279586,.
9CE129CEDE180A21B50E02477C02A542,餐饮类,0.026439615,3.222266577,.
38701A9E140B5CDE95EBCFEB1941958B,餐饮类,-0.118159363,1.265409397,.
4832F5F7C64AC4877713E6FC2575FBB6,餐饮类,2.890457544,-0.541129622,.
E5D1C6CDCF3A7D488DE3E2B389AF8AED,餐饮类,0.363841575,0.438601659,.
D095867710C187F24FC617452194149D,餐饮类,-0.91471901,1.177682649,.
F3EA477F68AAE37F26AB6A0DF4E237E9,餐饮类,-0.028050116,0.913868536,.
F3C7A269A21BD4F34F7B442AB6A12F03,餐饮类,0.314727659,1.457480841,.
80F5400142A08AF930143314CA252291,餐饮类,0.097572712,0.889957361,.
AB14214FB219817A795A2FE3F13E96E3,餐饮类,-0.262031657,0.107089419,.
351098142DB513244B12FBE1D3BB3D97,餐饮类,0.008677495,2.098017569,.
B0438FF7DE008F2B9690CD2DB4774763,餐饮类,0.165793987,3.443151645,.
D6035B1DB0614E7E02049EB9F0ABE220,餐饮类,-0.56502112,1.226411256,.
5F7453A088AE94666186E7F0859E50EA,餐饮类,-0.37299213,0.335982732,.
8E3BA88DFB59FEB7ACED3CA31248407D,餐饮类,-0.125232397,1.655369951,.
8774DEAA6444BFF645A614E621ABA390,餐饮类,-0.145730928,1.988903291,.
DE7E3BAFE0738E8526910837B5999765,餐饮类,0.461061215,2.367230568,.
585E72FC04ADD3246CCC44FAE804A582,餐饮类,-0.253836883,4.458234065,.
585E72FC04ADD3246CCC44FAE804A582,餐饮类,-1,.,.
8970957875F43546D326FCFB59A3A2ED,餐饮类,-0.226939486,3.184830459,.
18CD641286271C42B5E7D597AE4F807D,餐饮类,-0.228913412,11.40039562,.
9940619D9ED0A11A0DBF980DC3EF886D,餐饮类,0.134871696,3.718447839,.
97D546B112B637EEFA57275A8DA4B13E,餐饮类,0.777171049,2.662826029,.
C3596F64E18FD17AF12B3C5D8E4B8846,餐饮类,1.770653621,12.17751479,.
5E8B33B9A182CE274A7DD530849FF170,餐饮类,2.235413552,1.567874923,.
A7F31774C1C1C0D0680467D72679525E,餐饮类,0.577295812,1.502232146,.
751CD5A0174701EA256799117FD5A526,餐饮类,0.676032112,3.874605319,.
C831A2A67E8DFBEACFB9D05BE0555228,餐饮类,0.059610043,15.08718061,.
9DF0BA11CE1FC980C7D4213A1E6ECFD2,餐饮类,-0.12229896,10.11068192,.
28BF7123B6A0546A6F397D5EC47BCD10,餐饮类,0.669961528,9.982213501,.
0017D4ED05F1ECC15B3ED44611303B63,餐饮类,0.264107076,9.111559108,.
D9242244A8DE45760D2C01EE6B0E1410,餐饮类,0.221567855,.,.
FC94EB14CE46CFB574A9BB2CD91CBBCF,餐饮类,0.321496686,63.57264275,.
C8782E76769B09CC2CCB03045432DD97,餐饮类,2.463949357,.,.
98D398F1AE337BF98C42809A9245CE3D,餐饮类,-0.218582787,.,.
08CB8DBE2B73B3C5D947C170677D361D,餐饮类,0.729492668,.,.
15CF43874C6BC2C0739C01F87AC501AA,餐饮类,0.369293241,.,.
CC9661DC7DD57B6AC0832920CBF30AD5,餐饮类,0.098269295,.,.
085BFDA9193247C98145C2D22FD9DB2F,餐饮类,0.078071868,.,.
1A353A589FB6B0AC3C0E05FF22F33F25,餐饮类,6.607261248,.,.
6EFDB288801019CF869E193FEA6492AB,餐饮类,1.534398993,.,.
007C96247005625470CD9EB39A3A90C8,餐饮类,8.079548962,.,.
15CD7E08D7C0AA04A6C6A1BBA0DD8CCF,餐饮类,0.083613884,.,.
A4681F8FB316D76FDA13D7A7662FFBFB,餐饮类,0.403763377,.,.
A9A3640B50B15D5F8C2FE0994F4FBDB7,餐饮类,0.076083554,.,.
C4A0FAC2C52FB734E5D7EBB34DC05F23,餐饮类,-0.105681648,.,.
0078FCBB45F662BE9A1F288D351E652F,餐饮类,-0.032805044,.,.
CB88BE0CD147CBEA488CF9DBA70546EC,餐饮类,0.926666986,.,.
808031879E0FABE75E6C8623A2747FD3,餐饮类,0.467839922,.,.
E47B883F6AE192BD3EFE4B78228B297A,餐饮类,1.975336436,.,.
5EAEA92E699741F65290EECD93B9A58F,餐饮类,4.987077648,.,.
5EAEA92E699741F65290EECD93B9A58F,餐饮类,-1,.,.
9AEC0E3B0D74A985E5F475C6DA2B50FE,餐饮类,4.567687237,.,.
9AEC0E3B0D74A985E5F475C6DA2B50FE,餐饮类,-1,.,.
6A462DA2D12CE2973A7F63F58CFEF03A,餐饮类,0.960854276,.,.
AB7905226E2784A1FDD31FB3D6E77BC9,餐饮类,2.719448349,.,.
57766497EC9183597EC1CDB0859F577F,餐饮类,0.615973535,.,.
AF243BDBD65494E55A23808A0EF7A99D,餐饮类,.,.,.
C4EBFCFD14B0F43938420F93A18ABC96,餐饮类,1.828831546,.,.
10699396DB94FD28CF03D7DD483A31E8,餐饮类,2.252209101,.,.
A76FCD8E118EACEFE07DDFC3549534AF,餐饮类,1.098967927,.,.
707018711797D6129CDACFC26EE9B2AA,餐饮类,1.083075673,.,.
2431005F55648B49E3125202A6FC9A72,餐饮类,1.973096255,.,.
8DD923415933A0FFBAEC7FB227DAB32F,餐饮类,1.525417532,.,.
2DDDF25A3061843AECCF974019F7DD85,餐饮类,0.991491107,.,.
5099B96EA4AA6D21EF5D9DEDDE0B31CA,餐饮类,36.50104633,.,.
92FEB6FA153007CB804BCE395E1A56B7,餐饮类,1.501370252,.,.
160CB46D579362F4C72283CC88978DB2,餐饮类,2.694883319,.,.
76A8AF7D9E5FDA23578E00C0B7E69D46,餐饮类,7.174345022,.,.
395F22DE399F6B33EDCFD23F41DD2D3D,餐饮类,19.01881874,.,.
1DDCC3F1CDD4D604D0AE3633DDC75D21,餐饮类,10.13945922,.,.
BA338FE9CA8823A66BA46C380FDC6217,餐饮类,52.1368037,.,.
47E24B99A540E4A1B120A69A93C1D754,餐饮类,67.51048136,.,.
B57CCA28BEC2650537F3D04FA89B64C9,餐饮类,98.38627214,.,.
00AED798262CEFCC788F99FCF39BF2E7,餐饮类,.,.,.
77086836D12E34D8C5D3EDE36AFD4DF9,餐饮类,.,.,.
7490038DE5613B7F81C4D7BE92C8F23C,餐饮类,.,.,.
368D4B76CA41959965FF2EED3A1AD699,餐饮类,.,.,.
DEF017005F3C1E236CD9BE8B386FF698,餐饮类,.,.,.
30021991E290E8B0318D39F63E5F7F24,餐饮类,.,.,.
158AE059A87F59F80457E8FB9DA28CBE,餐饮类,.,.,.
EA6953542E13E832E5C96632C92FFDF1,餐饮类,.,.,.
B80D46707C54C596AB4C9C43EE51FDE3,餐饮类,.,.,.
15D9B82690FF886D94F4A36DCD2DF650,餐饮类,.,.,.
134D555486EFEEE98A773095B74AF48B,餐饮类,.,.,.
55809EA19DBF083413DB492B3B766F5E,餐饮类,.,.,.
B28730AC3D71B2FC736B87235B9984C0,餐饮类,.,.,.
BB095B11EB7228639A184833123D1038,餐饮类,.,.,.
6B940FA3FB1CA38DD7AE042E19BE45E7,餐饮类,.,.,.
E2E42DA79746F99CA327B04AA5CE7CC1,餐饮类,.,.,.
842A935A1CDAA35E81F59A2BE2AA741F,餐饮类,.,.,.
35D3A37B44F5A979BE988E09863B1279,餐饮类,.,.,.
B167C37511D1BA494DA98324BD04367F,餐饮类,.,.,.
987792904D81F37A9E48493D0C47BAC1,餐饮类,.,.,.
AA953DC5DEA27D3009D03A312A36EFC4,餐饮类,.,.,.
EE7957AAC31CE65DB6B60AB96C0D9AAD,餐饮类,.,.,.
81E3F416A71B61C25DE6A7E62C977F9B,餐饮类,.,.,.
AD3E349FE2FBFFD273A6E6A1B4FADE75,餐饮类,.,.,.
A8943E8519DEE1F8D24D3FDEE446A283,餐饮类,.,.,.
6F23EB63AB586AD5EC32F411F17C23D2,餐饮类,.,.,.
8AC96684CD2844FDC4236C3E3A92C6DA,餐饮类,.,.,.
FA4FA82DF4771131BA6BA6CB764BF5C0,餐饮类,.,.,.
BF489653F1EF72E62AFCFD875AD714A2,餐饮类,.,.,.
40653B46F0857EAFE56097FAF4245FD1,餐饮类,.,.,.
7FADC7476F54F6A0A90D25063B5BCFFC,餐饮类,.,.,.
DAB2A5A8CF69E2F1180FD40A3CB37B2D,餐饮类,.,.,.
CF96377800439F7625F90C7A3D61A4E2,餐饮类,.,.,.
C24F006F7656D15E2484EA123C8D5A2F,餐饮类,.,.,.
2B5D9476465C5C68E5FC9C8203C4AE9C,餐饮类,.,.,.
F244EF256D7F7BDBA8B009B62AF5F9FF,餐饮类,.,.,.
508BAED2D052E234F9FB67B9C3D6F4CA,餐饮类,.,.,.
995C1B7CDE18E636C127573AB42276E6,餐饮类,.,.,.
7BC4F1268E9FD9E969AFEC6E87A05A41,餐饮类,.,.,.
842CBF76768A0F06AE81F47CBFA85D62,餐饮类,.,.,.
DF572541C115CEBD818C1D3C6B110036,餐饮类,.,.,.
0DC5BE31AC50E30A33400CC2E288D9A2,日用百货类,.,.,.
06CF9D2A666AC3D2DB5D03C18988A9F5,日用百货类,.,.,.
E790086DEEABD70F64C3CA1D5F054801,餐饮类,.,.,.
7F3F5ED66C1CAE32F7ED54C4B02F52F0,餐饮类,.,.,.
D7B85A490A2B9105D714288C5EC3D127,餐饮类,.,.,.
C244118797DFDB45A9CC9E5FF3E5D398,餐饮类,.,.,.
3040F795EC1D64934A9D46169635BED8,餐饮类,.,.,.
FF4BEA412927910D8618E960302D8D53,餐饮类,.,.,.
8498A9C78E3C900271E31364FB70FC01,餐饮类,.,.,.
95B5949595288EDDE0554AD0D546348B,餐饮类,.,.,.
CFB302F2B179A7DEDD433320B626F5B2,餐饮类,.,.,.
5D727C12A1DBF40E5777FFD32502B4EA,餐饮类,.,.,.
1DEF9912B943F9C3AF310E7108C9C480,餐饮类,.,.,.
D5AFED5141F43E7C60E48F89C835F749,餐饮类,.,.,.
2246176F2F18A0B3573F15E48F62C82F,餐饮类,.,.,.
45E0E475F63D816C9FCDE0EB9C8F301C,餐饮类,.,.,.
1BAED0239DCBFCFD50570FE2FE16BE87,餐饮类,.,.,.
124A606F432C26D3761247D089FA5316,餐饮类,.,.,.
A42524EF706E80FAD1470FA244613EDC,餐饮类,.,.,.
5628C84DCA461B4CE2DB2A6244779120,餐饮类,.,.,.
2AFE3908696828B8E585275CEA95E72E,餐饮类,.,.,.
5494D65E4FBA8ACB9115F915C8F68367,餐饮类,.,.,.
A73CB77C43814D420E03E7B0B5BEE449,餐饮类,.,.,.
4259795E2EF42274E091E3727B91E8F3,餐饮类,.,.,.
ECDFECA1E42792BCC39EE6DADEE2FE14,餐饮类,.,.,.
1A227E356B563DEF5BC1F035E2479119,餐饮类,-0.064703853,0.070530078,0.017946473
5FE8FF7760AF91EF3DAFCFA217E7EF53,餐饮类,-0.070003753,0.034684205,0.331986338
AB8A41A11FE08302374B6B8F1BFB2214,餐饮类,-0.036558707,-0.003487841,0.172621556
7B31D0C345DC17BD3B8902B78E133245,餐饮类,0.036318097,-0.012389236,0.253482566
D51E9BC59FC5AE4BE55F543AB0419B61,餐饮类,0.143464375,-0.419043275,0.141932794
A5454E16417ACD62BA21F8507A230A74,餐饮类,-0.215508633,-0.382097189,-0.023543302
E022B9473C41EC4E6FB5A8D98F74BCC6,餐饮类,-0.0426561,-0.098955767,0.019096701
5D58CFC0E1FC182AF5F05DE52C64D11E,餐饮类,-0.027591343,0.047050437,0.167178875
EC02325F395346265F4CEB6748C9C60A,餐饮类,-0.050552504,0.054536343,0.543308011
EFD3EB93D867470AFB1538AB3C16A352,餐饮类,0.544362793,0.273286018,.
48B497803096B6C397FF61DA9EC5841C,餐饮类,0.851580424,0.210262505,0.548259633
D2D9BA35C3CE94D398934C1362CE3831,餐饮类,-0.347050192,-0.07416125,0.129028136
1F718C3CB4A7C8E50FFEBCEAEBF1EA0C,餐饮类,0.066100678,-0.114034963,0.363222399
79E4EC375BF6C52E7B2C1248191C8F4A,餐饮类,-0.014203846,-0.1897545,-0.066789897
4CE7C2D59BE734308034715FB10F3098,餐饮类,0.143909851,0.228174832,0.208246359
139913A2CD1BC4E33630DD0E52B7FC34,餐饮类,0.520584856,0.208231917,0.100626706
164272670903FDEC3F63656C42D2CFB7,餐饮类,-0.63812909,-0.9736271,-0.181991024
977C8787C7BE5FE4FF6A94D3253E48D1,餐饮类,0.128899739,0.439484335,0.362791283
EB7F498FDA298AAED1F13A66D624D1B3,餐饮类,-0.149345245,0.612686615,0.859846871
5AB89ABBCCA949B54D6D18F58D3D7AD0,餐饮类,0.155587821,2.152835712,.
356C8400D40488F6A34920D1D68530F7,餐饮类,0.4522008,2.557428196,.
A9EB6F77DAAEB6206A3A99383F653D52,餐饮类,.,.,.
27122DAFAA484AE6ECB7A5BBB0A2F164,餐饮类,.,.,.
03E52A17C399A6B59DF94DE8D99491E2,餐饮类,.,.,.
9908E01EF5A12297D11F2CC7D0CFD6B1,餐饮类,.,.,.
85A1896A6CA438462B85F33ED45FDCF6,餐饮类,.,.,.
6965CD79A7D1191CA4298C912886187B,餐饮类,0.184208512,0.069881336,0.180593386
11F4C109BEE9045E5BAEB91140C02F2A,餐饮类,0.108510817,-0.001906243,4.196626654
9A920FC1E75B12604C18AC018624BFDA,餐饮类,0.183702689,0.025183753,0.857777206
EC19C87DFD3840CB85167A0FF4A41EA7,餐饮类,0.259236219,0.170746184,7.843281094
EF48BE943B47255C611503BEE09EA484,餐饮类,-1,-0.875258848,.
EF48BE943B47255C611503BEE09EA484,餐饮类,0.057324516,.,.
DFC3ED490B940EB4648244EB7CAF30C3,餐饮类,1.431145276,.,.
866BCC946DDB01A48892DC0011FFFCDA,餐饮类,.,.,.
D84215DEC2481EADC3FDAC49C9E85845,餐饮类,.,.,.
D84215DEC2481EADC3FDAC49C9E85845,餐饮类,.,.,.
D214D0958580FCD17521A1FFDC19F953,餐饮类,.,.,.
64ED2E48A221EFEB0B082FB8C3ABDA2E,餐饮类,.,.,.
A1EA452638258C730388A598FADE9DA0,医疗、烟酒类,0.187598741,0.015831718,-0.322297463
BBCB66FA1C1E3627F6C1BECC24A6A788,医疗、烟酒类,0.147863053,-0.01017631,0.378245336
E4E9E5B155149F82520677EF16C806F7,医疗、烟酒类,0.319423516,0.076942143,0.31735749
22BC8AB3D2FE9D1A2716820E03CCFAD9,医疗、烟酒类,0.331657684,0.109325848,0.331064002
F2F264DF50DB8EA3002EB7A78CA8C24B,医疗、烟酒类,-0.111098371,0.121742539,-0.160758169
CEC5DCF83C96BC5C78879A41BBBCBA81,医疗、烟酒类,1.032897959,0.604808856,-0.017010209
BEE0042BA664301441285D1328228AAF,医疗、烟酒类,.,-1,-0.031714687
2551D7E7B290F7D4EC71D14AF67974F9,医疗、烟酒类,3.650146955,0.591186879,0.341536338
B6438F6CEC3596FB08E6055E3DD74D94,医疗、烟酒类,-0.034529101,0.945494965,-0.012691575
D9C12654BAC0DACA936397A51A2C4CB9,医疗、烟酒类,0.316030432,0.198712675,0.183077099
ABAA4615E14CC8238D85905F70DA3FB8,医疗、烟酒类,-0.211770567,-0.168817646,-0.190722494
A5520D678FA1FF3DC6CCBF2338AD54DC,医疗、烟酒类,0.050940205,-0.119527926,0.026248954
5A2E2A8AEAE8F81942DE657847A63202,医疗、烟酒类,-0.194099361,-0.013306963,0.123920542
C1F7E6E76D29B948CB56496A0F194D44,医疗、烟酒类,0.023745558,-0.064390647,0.317140245
7F0303C9B77CBED1B15FCFADBA5D96BD,医疗、烟酒类,-0.015246388,0.405176403,0.079260702
D2E3C1358FD3FFF22C0327409C4E9C9D,医疗、烟酒类,0.051771918,0.238040146,0.456541117
56498771C944AE97D80D3D4C9EEEF052,医疗、烟酒类,-0.033321691,0.185983661,0.629001551
D02A0C3B8CC391A7B31DDDB96BCE690A,医疗、烟酒类,0.026751564,0.047786018,-0.168459896
5AA7D080F71A541F8386833969177BF6,医疗、烟酒类,-0.328360192,-0.222029073,0.092082172
30D985E6F5555CA623887BD2C19D043F,医疗、烟酒类,0.03198931,0.108862827,0.344229076
D9B0E5FFFA035D03A2BCD78E59BF6420,医疗、烟酒类,0.315169626,0.17597152,0.410729198
8E7544498458AFDD87BF0B2FD46877E1,医疗、烟酒类,1.07675169,0.605129443,0.227245212
989DAF8E4C8FB0AF9252B429A9F701BA,医疗、烟酒类,0.010818656,-0.344125928,0.853328269
9731FF8FA32683C791D96B3856A0613D,医疗、烟酒类,0.185595267,0.66485913,0.246092713
3DF19EB710846ECA7DFF6C2B8C6381F7,医疗、烟酒类,0.474917492,-0.217788761,0.573578765
6FF41A4FCC26E2C61283C3034CDC2CC9,医疗、烟酒类,0.441110126,0.499400912,0.168629258
FA3438355BA561CA4B248487E77B6E88,医疗、烟酒类,0.05408323,0.326733264,0.70093412
7ED578767D2436EE1964284472CA581D,医疗、烟酒类,1.793464935,1.586160259,-0.451593431
1075A46654ED7DF8916E8B43170CF8F4,医疗、烟酒类,-0.026948326,0.042164417,-0.115589404
D21BFA31DB5D1A0BADBCEC1A85993ABB,医疗、烟酒类,0.165947165,0.168365573,1.371615543
6211A9851FD0CE175E9C60BF4FA094B1,医疗、烟酒类,0.137834494,0.660674235,1.764061624
468C4FFEDA6918A890ECB291B04CAD66,医疗、烟酒类,0.022749128,0.088681334,1.715752716
6318FCC173DB93A4FAFD1E739748C96E,医疗、烟酒类,0.126845516,2.160592825,.
A0E6B7D840FEFAD782C282733DF7DA35,医疗、烟酒类,0.12364111,-0.060531432,.
090F229A042B177ECC7DB634DBCDFA43,医疗、烟酒类,0.167179803,0.832665651,.
978FCD5F0D6540821DBED4AFADCC5681,医疗、烟酒类,0.769928372,.,.
6024C2E285498BB9E63A9E2A7CD7438D,医疗、烟酒类,1.715305319,.,.
4BB15A97D06B0B2E2930AEC568B400E6,医疗、烟酒类,.,.,.
EDD29EF93C40303462EAEB3C0165BC15,医疗、烟酒类,-0.041778698,-0.210815371,0.186612265
879D26A4785033078A983DC971093819,珠宝、工艺类,1.202745129,.,.
B225BBCE9A4450043ED1DBF25000D385,日用百货类,-0.082360497,0.020667395,0.373553137
60AE82372A9BD4F527CE5AC8D8FC42E0,日用百货类,-0.367805347,0.133025222,6.829101973
3945600210E2706CEE97C718A8ECEA34,日用百货类,0.326463499,0.663226478,.
735FEF9CD505F499B9AD853AA2432D8B,日用百货类,0.529461455,0.921243348,.
53AD10A7DC364B717E4AC4A225A664C3,日用百货类,0.729865697,1.1568013,.
A7B4FE05DD4A6464C158B3D6726D4044,日用百货类,0.153270794,.,.
91AAD67279B226A15E7D6C11091BE28D,日用百货类,0.547981443,.,.
888209434196D490ACC5391902C2F805,日用百货类,10.89882878,.,.
3521EC6911E1F296FD61082A1605D233,日用百货类,35.99396846,.,.
100FD465D42576C845718AF3DB1C8558,日用百货类,.,.,.
FC3EDDA253F4FED6DD352D51AE97AB51,日用百货类,-0.056557237,-0.018367508,0.001725327
0D203DD52003EFDFBD188BD9B1613CDD,日用百货类,0.320547061,-0.336327073,0.010859767
22A001418DAFAA3405C70F1A2B2E4FB3,日用百货类,-0.057126874,-0.166375679,0.122601759
53A39DD325DCB7A9539A3961D27DFC0C,日用百货类,0.447235738,0.213076783,-0.116569801
CC591B97E9454351B0D834BDBB537EDE,日用百货类,-0.005841419,0.039670816,0.14940011
B2C9FB2B31591D77057F0F3981BCEA74,日用百货类,0.435400341,0.047018003,0.167041196
E770A1EB09F4C1B952E5719593EEE657,日用百货类,-0.000780372,-0.011748219,0.460517973
DB354BFF74D218AD99038C8ED3083204,日用百货类,-0.404626086,0.831288338,0.618255905
9E958997AF2F85B80388FBB55B6D47D0,日用百货类,0.228073229,-0.203285647,0.121051737
A4A7E91A069166059CBA63AE82C4D56F,日用百货类,0.069883564,.,.
577B011E11CDEE64303BAB3390656A05,日用百货类,-0.220936138,15.32979025,.
86EB0C4FB11C12EDBB05094944F16E16,日用百货类,.,.,.
4D2BF19ED7FDAA859725092CE7523C64,日用百货类,-0.925434735,0.023461979,-0.038442098
5A969DED24902F343CC30384448BF2AF,日用百货类,-0.240231567,0.562800007,0.257558893
9A49F5244D393EE0FB06C6757DB04BEC,日用百货类,0.613691686,-0.341531461,0.187913568
EB4C81DB903B76BF070C327102CEC5F0,日用百货类,0.421365651,-0.188111248,90.15804281
63D68662DF02F481C54F6D164B8E1DD7,珠宝、工艺类,2.157439137,0.055654797,0.573127162
3591CD26251B8EF0D6ECFE54A3BDACB8,珠宝、工艺类,-0.184249836,1.129098833,0.119971781
74E3B844F05AB3D5A92ED622345D796E,日用百货类,0.104896296,.,.
3496416B5A93C7087FBB1802AE0518F0,日用百货类,0.079786467,.,.
43509AFBEB9D64F309D1103F33F02E79,医疗、烟酒类,0.134999371,0.084376583,-0.294157381
AE444DBED3779790D31C7EDB17562A2C,一般服务类,5.508271674,.,.
39E8163731E1F1358ECA15A1468B1E47,一般服务类,0.118301632,-0.104608839,0.37262718
A5B033A3559DF1EF62099E7C435D7138,批发类,0.387484543,0.505450986,0.198854247
96C1E9D564C72FAE36B1D31D05AB3192,批发类,-0.37207388,0.114247552,-0.00629532
B144D5D986D2E006855567D73144DA5D,批发类,-0.281173621,0.032245995,0.141908135
53819B70E19605ABCAE2C6248CF7AF29,批发类,.,.,.
C8598986ACA344CCA6401E9E5A7F3A63,批发类,0.672732389,3.82089705,7.6121673
4C8B50DAB421AE5D7928959168B8EED5,批发类,-0.417590731,0.00697064,0.282336648
390EB3758E40E90C9A1ADEFC9427953D,批发类,0.267674731,.,.
BCCF8A91C2380A4B5033573E7A3ADBC1,日用百货类,-0.193417117,0.169301284,0.068661713
93B04343B20C2E07BA8BD6BC4C4AA0EF,日用百货类,-0.209599771,-0.055741916,0.167726
975557C211BC9ACDBDC7E1BAEFD613D1,日用百货类,0.267290397,0.792521864,0.145437341
441EF782AE82481AB2A328BC31BAE1E4,日用百货类,13.78979403,.,.
716CABF905428CA38C60D13515E4FBC6,日用百货类,16.56921035,.,.
309BB3703C1789FEB9BEBE6AC8F527C8,日用百货类,14.64150989,.,.
0048CE6BFD70ED657C6F62A4A6151907,日用百货类,.,.,.
B6A90DB79F9A43E28ED56E06C0EDC05F,保险类,0.136625946,-0.272505482,0.019826575
BE3D4500FF3E4D4E37BC3F4C5C4F5633,保险类,0.780066724,0.039429503,0.495198221
8E77294834F18C82D8DCFBD6AD466EE2,保险类,1.347227482,.,.
F87D423EA0A49191EE9F7607062E028C,保险类,.,.,.
CBB8E833ECBEDC5786FFD9327EBE44FD,宾馆类,0.02528661,.,.
5A393749A699EB6A5040EFBD4C1BE63A,一般服务类,-0.004703135,0.109093364,0.003500001
FBB87FD843A1B8CB285A66A8B2D86E89,一般服务类,0.146479686,0.414473206,0.292988018
EBFB57A3C249EA1F5DE262C86F04A252,一般服务类,-0.095880282,0.164833702,0.508443292
EFDE38AF50CA4A80827B24C5AF86441C,一般服务类,0.17125659,0.222741111,.
DBB4A0482FC99BB8E3F18F92461684CA,一般服务类,-0.405899728,0.722588289,.
D4504E6F545DF8CEF682FEC48538BE4D,一般服务类,-0.096135096,.,.
029AFE6EF67A6281D5A626D131B63F37,一般服务类,0.367727816,.,.
EABA796DDCA39072F657238C8562BC1D,一般服务类,2.131787745,.,.
5AA520E71845AB7CD0963EEBB484CBD9,宾馆类,-0.13272194,-0.056471699,0.182274023
956DD13B1A2F9F05A3BFF00AD7EC7713,宾馆类,1.690254426,-0.363389701,1.263334005
790500AE192C462EDC1CBBFD6189D58C,宾馆类,-0.419645924,-0.116626836,0.136800072
DD20865BB6711B77B838B51A08709CBE,宾馆类,0.03491165,0.018552304,0.24368706
8888D5895B26F7DC1355758FCA32C73D,宾馆类,0.005373113,0.346445778,-0.342135736
C6C1A011D8DF8F79E580871D23834628,宾馆类,100.3287181,-0.988090266,-0.531934364
5E502CF7A46D5CA4FA023EA06DC8D5E2,宾馆类,-0.137839084,-0.135926784,0.073618009
F3BE501E6953EC4677A6269D440DB75D,宾馆类,0.035059458,0.146027821,0.332207063
CE1A4C11CB561C99D6B467106D21E1D2,宾馆类,-0.021234361,0.127522064,-0.022146789
254E8DA94A2795281D13740DC1814EED,宾馆类,-0.070634104,0.059179359,0.415007907
1EDCE2E13FDB09ADC0EDCC00B92B4B3C,宾馆类,1.133175535,-0.633174379,-0.739593368
165AD711A7B5F2DA63B118005E060CBF,宾馆类,-0.281904499,-0.208507974,0.146453264
66BAEAAEBB5A4D4E42539814D208C0F5,宾馆类,-0.003895312,0.114026677,0.487365426
D6C4AF1ED1C72C82974BCEDA4321BF7C,宾馆类,-0.177230723,0.163636269,.
04F50800E2A814BCD1A1F85A1104CB5F,宾馆类,0.020123412,0.152383625,0.069897725
2F27255B34CECD80EE2CEF70743E6B1F,宾馆类,-0.34318801,-0.242989957,0.307178426
D878A9977C1F38FECEA55A5142FF8DE5,宾馆类,145.2989401,-0.932022347,-0.640298724
BF25CFBF024EE48A7DEBBD7B619DDA04,宾馆类,4.089051883,-0.369121406,1231.354055
4ED510ABD488B38A0F7B37414493EBEE,宾馆类,-0.014739261,-0.177560026,0.102234014
7C8DACAE250932A3F4AC66F9F3B359E2,宾馆类,0.04648164,0.941739217,0.932323913
5610976D6AB277F4C65D5103BDEDDC65,宾馆类,0.416224537,0.045241055,0.496653843
4681D35BC20C4AAC32AD964DC199287A,宾馆类,0.41335442,0.314265383,0.150440289
95B5BBED4EBEC597B5CAC62D1AFF3B4D,宾馆类,0.080019297,0.134824377,0.25356935
D52B90BF57C15A20E7545DDCBA52256A,宾馆类,0.218070088,0.402393216,0.293677011
12E61592AEA53B23BAB337E8D4106633,宾馆类,0.047366328,-0.005812351,0.368024098
436C0ADDCD837C20B8A553E8D538DEA8,宾馆类,1.83287119,0.602177798,-0.022725901
EC259E9B6F65622836BFC8C3CD034545,宾馆类,-0.538540308,0.069674909,0.285171232
8E709B7A3D4CB8C981793C3E945FEA97,宾馆类,-0.110366738,0.376263242,0.014688517
6752E952265510D15BA862703A432CD7,宾馆类,0.000477321,0.196105264,0.336718754
C89E938ECA54F7288E6C7E95AB2DF786,宾馆类,0.154209239,0.148539966,0.179855652
8DCDAA852D85512103F0CD6657C6D2E6,宾馆类,0.059487427,-0.022633687,0.207632055
B5CEF71625956C6A144764D1FDC4CD09,宾馆类,-0.244746099,0.11721162,0.158378655
BD3167C990074F130E7EFF444BD0CCC4,宾馆类,0.02266904,-0.28052911,1.048053958
EB788E26337F72DCEC8D79E3A753203E,宾馆类,0.014450972,0.1291685,0.222093829
40456DEDF0FBE673E7FA33262AB8B7DA,宾馆类,-0.016164613,0.107675831,0.194586652
10F7234DFA8E53A829233E25098178DA,宾馆类,2.536909142,-0.627750824,0.269395119
A1D3BC3607563C3F297935F7D9FEF355,宾馆类,0.141089146,0.201298856,0.539521225
77B9C5A04F6740CF5FEB408F5E0D7176,宾馆类,0.29703253,0.215617184,0.114398658
C5193E59BFBB7CD24DF7BB60D7276C45,宾馆类,-0.0349617,0.084113064,0.250406613
2C9890186CB83FA0CE5B0636CE779B4E,宾馆类,-0.421365772,0.408452999,0.256465348
